215211686	13	91926
215202903	13	93222
230186441	13	90018
215212783	13	90174
215212548	13	92202
229657570	13	93222
230199821	13	93222
215214607	13	90018
215215025	13	92202
215210428	13	93222
262894702	13	91926
262799760	13	90018
215215156	13	90018
215207762	13	91866
215209518	13	91926
215213578	13	90018
262838475	13	92202
259794552	13	91926
215210483	13	91926
215202900	13	92784
262822704	13	90018
259748558	13	91926
215214977	13	91926
239023253	13	90018
215212875	13	90018
215212725	13	91926
215208342	13	91140
248034087	13	93222
215208855	13	92784
215213545	13	91926
215206680	13	90174
215203171	13	91926
228864168	13	91926
215206543	13	90018
228863656	13	91866
215207553	13	90018
222271111	13	91926
215202777	13	92418
227678443	13	90018
262879668	13	92784
215208484	13	90018
215208347	13	92784
215207727	13	90174
215207909	13	93222
215211145	13	92202
215211780	13	92202
215204743	13	92202
215215482	13	91140
215211093	13	91926
215209801	13	91926
215214339	13	90174
228842572	13	90018
215204813	13	92202
262843356	13	93222
215211162	13	92202
215203126	13	91926
215212104	13	92202
215212518	13	91140
215213086	13	92202
228848022	13	90018
215214710	13	90018
262801911	13	90018
215210997	13	92784
215203408	13	90018
250157905	13	91926
215207935	13	91866
215210122	13	90018
215214260	13	92202
215205323	13	93222
215212415	13	90018
262903107	13	90018
215210607	13	92202
215204467	13	92784
215207226	13	90174
215210847	13	92784
260611236	13	90018
230047549	13	91866
262883927	13	90018
222292436	13	91926
215207278	13	91926
215210510	13	91926
261239587	13	90174
215213966	13	92784
215213505	13	91926
215204615	13	93222
215205296	13	90018
229658110	13	92202
215214832	13	93222
215212916	13	90018
215204936	13	90018
215211700	13	91926
215206894	13	92202
261235509	13	92784
215212169	13	90018
215210078	13	90018
227677064	13	91866
262872640	13	91926
262817067	13	92202
215208564	13	91926
215209213	13	91926
215213771	13	90018
222292648	13	91926
238428197	13	91926
215210727	13	92784
215210728	13	91926
257309893	13	92418
215211791	13	91140
259836054	13	92418
215210101	13	90018
215203813	13	90018
215203356	13	90174
262908240	13	90174
215210578	13	90018
215215244	13	93222
215203578	13	90018
215215157	13	90018
260111679	13	91926
215210396	13	93222
215208880	13	91866
215203807	13	92418
215213011	13	91926
215205895	13	93222
262927310	13	92418
215212965	13	92202
215209909	13	92784
215210580	13	90018
229657931	13	92202
215205631	13	92418
262802473	13	90018
263071914	13	91926
215213526	13	91926
228861760	13	90018
258065813	13	90018
215215033	13	92202
215210492	13	91926
262924629	13	91926
215204655	13	90174
215211397	13	92202
215207131	13	92202
215213727	13	90018
215202801	13	92784
215214736	13	90018
248035008	13	92418
215212222	13	92202
215213535	13	91926
215212791	13	90018
215213032	13	91140
260360500	13	92784
215206923	13	92202
215214817	13	93222
262907954	13	90018
215211957	13	90174
215214809	13	91866
230207811	13	91926
215211388	13	90018
215215371	13	91926
215207845	13	91926
215212315	13	91140
215212142	13	92202
262853224	13	91926
215207443	13	93222
257292128	13	92418
215203730	13	92418
248034078	13	91926
215213860	13	90018
228861171	13	90018
228862596	13	90018
262862715	13	93222
239189188	13	91926
215206164	13	92418
215205098	13	90018
260765517	13	92202
260764752	13	90174
215208863	13	92784
215208224	13	90174
258298024	13	91866
228866196	13	93222
215204800	13	92202
215210455	13	90018
257459790	13	91926
222232846	13	91926
215214365	13	90174
215203345	13	90018
215215302	13	92418
215214142	13	92202
262852707	13	91926
259752318	13	92784
215214909	13	90018
215205758	13	91140
228864641	13	91926
215208837	13	92784
215203951	13	92784
222267133	13	91926
215204676	13	90174
227515267	13	90018
262924975	13	91926
215211828	13	91926
215206385	13	92202
255941618	13	92784
263268652	13	90018
215202868	13	92784
215204767	13	92202
215210699	13	90174
215214410	13	91926
215214947	13	91926
259748832	13	90018
260608747	13	90018
215214215	13	92202
227673632	13	91866
215213739	13	90018
215203749	13	90018
222388716	13	91926
262919904	13	93222
215212517	13	91140
228865314	13	92202
215210205	13	91926
215206515	13	90018
215208232	13	91866
215214516	13	92202
215205704	13	90018
259754113	13	91926
215210298	13	91926
215967141	13	91866
215205689	13	91926
262915122	13	92202
228350236	13	90018
232913054	13	90018
215203185	13	90018
215206799	13	91926
215207979	13	92784
215205905	13	93222
263010489	13	91926
215211082	13	92202
215206354	13	91926
215207043	13	90018
250158777	13	90018
215215498	13	92202
215205212	13	92418
215206229	13	92418
215210293	13	90018
228865451	13	92202
215207827	13	91926
257296460	13	90018
222292101	13	91926
215208354	13	92784
215214471	13	91926
215214485	13	92202
257296454	13	90018
259752232	13	93222
215202975	13	91926
258663421	13	91926
228864721	13	91926
259753882	13	92202
215212567	13	92202
215209341	13	91866
215210986	13	92784
227674516	13	90018
215213908	13	90018
215207405	13	92202
229658032	13	92202
215205779	13	91926
259749391	13	92202
228865382	13	92202
215208199	13	91866
215213158	13	90018
215215313	13	92418
215212014	13	91866
229658583	13	92202
215207696	13	92784
263399498	13	93222
215205189	13	93222
261234305	13	90018
262882536	13	93222
229658924	13	91866
247720748	13	90018
215210664	13	92202
228865463	13	92202
262790552	13	91926
215206333	13	91926
215204603	13	90018
215203648	13	92418
215207130	13	92202
215212453	13	92784
248035393	13	92202
262817918	13	92418
222231892	13	91926
215207139	13	90174
215210927	13	91140
238848626	13	92784
259753084	13	91926
215206798	13	91926
215205445	13	90018
215209820	13	92784
215211657	13	91926
215213533	13	91926
257304810	13	92418
260580293	13	92418
215214376	13	90174
215211337	13	91926
215209279	13	91926
215202577	13	92418
215208063	13	92202
222326552	13	91926
263010178	13	90018
215209191	13	91926
228862939	13	90018
215202682	13	92784
215210842	13	90018
228864579	13	91926
215208388	13	92784
262907765	13	90018
215214185	13	92202
260613999	13	90018
215207296	13	91926
215205525	13	90174
258089602	13	93222
261511793	13	90018
215204169	13	92202
248034353	13	90018
262880997	13	92784
215210649	13	92202
215211200	13	90018
260941125	13	91926
258659205	13	91926
215214179	13	92202
215206712	13	90174
215211809	13	90018
263079639	13	91926
248033988	13	92202
228848016	13	90018
215208822	13	92784
215207769	13	91866
215214888	13	92202
238955257	13	91866
215214604	13	90018
228865702	13	92202
262793743	13	92202
215204691	13	91866
215213103	13	90018
227676899	13	91866
260765269	13	91926
228861337	13	90018
215214539	13	92202
215205299	13	92202
215211438	13	92202
215206188	13	92418
215214427	13	91926
227677763	13	91866
215212805	13	90018
222292893	13	91926
263010355	13	91926
215204099	13	93222
215209752	13	91926
215202965	13	91926
215205387	13	90018
215209108	13	92202
215207167	13	90174
227677906	13	91866
228329641	13	90018
261511729	13	90018
215211734	13	92202
222252077	13	92202
215203474	13	91926
228862056	13	90018
215207986	13	91140
215207787	13	91926
215214121	13	90018
215203324	13	91866
215215204	13	90018
258382156	13	91140
260295124	13	90018
262898343	13	92202
215209129	13	92202
222266355	13	91926
215213093	13	92202
215206363	13	91866
215210491	13	91926
239332090	13	92418
262823410	13	90018
215202995	13	91866
215213939	13	90174
259753590	13	90018
215213135	13	92202
215208280	13	91866
227677277	13	91866
215206636	13	92418
260585257	13	91926
260607908	13	90018
215209107	13	92202
215208257	13	91866
215204661	13	90174
215210452	13	93222
215214178	13	92202
261511902	13	90018
222322989	13	91926
215205491	13	90018
215209996	13	92202
262871216	13	91926
258661478	13	91926
257308312	13	92418
222252627	13	91926
263010202	13	91926
215208757	13	92784
215208558	13	91926
257294304	13	92418
215213659	13	92202
215203243	13	91926
215204888	13	92202
258107326	13	92202
227673640	13	91866
262872466	13	91926
215213137	13	92202
229658030	13	92202
215204718	13	92202
215215517	13	92202
215205369	13	93222
258092367	13	93222
215214598	13	90018
215210107	13	90018
259748707	13	91926
215203531	13	91926
215208198	13	91866
215207915	13	93222
262868247	13	90174
222252430	13	91926
215215546	13	92202
215214029	13	91140
229658788	13	90018
215206909	13	91926
215213493	13	91926
215215467	13	90018
215211171	13	92202
215208270	13	91866
228862442	13	90018
215210229	13	91926
215211764	13	93222
215209641	13	92202
215212775	13	91140
263473596	13	92202
222405300	13	91926
215208826	13	92784
262927977	13	93222
215210435	13	93222
222420742	13	91926
215212009	13	92784
215207557	13	90018
215209490	13	90174
215214805	13	93222
215206919	13	92202
222326004	13	91926
228328929	13	90018
215214391	13	91866
215215464	13	92202
259752264	13	91926
215207690	13	90174
215212614	13	90018
215207836	13	91926
260111674	13	91926
215204206	13	92784
259754147	13	91926
215212726	13	91926
215209852	13	92784
215208778	13	91926
215214925	13	90018
215207033	13	90018
215203215	13	90018
215208032	13	91926
262906041	13	90018
262917517	13	92202
215209802	13	91926
228861487	13	90018
215211262	13	91866
215212177	13	90018
215209489	13	92784
215207505	13	93222
215207579	13	91926
215214686	13	90018
215205635	13	90018
227616112	13	90018
215209817	13	92784
262927512	13	92784
262925658	13	92202
215205521	13	90018
222323456	13	91926
215211301	13	91926
230180449	13	90018
258661558	13	91926
215202681	13	93222
248035395	13	90018
215205451	13	90018
215967091	13	91866
215212829	13	90018
215206173	13	92202
215205286	13	90018
262785181	13	91140
215206346	13	91926
222323078	13	91926
215203639	13	92418
261232836	13	91866
261235152	13	92202
228863842	13	91926
215212466	13	93222
215208994	13	93222
215207658	13	92784
215205460	13	92784
238910307	13	91926
215212957	13	92202
215204652	13	90174
228789283	13	90018
215206845	13	91926
262846629	13	90018
215207963	13	91866
215214231	13	90018
260609463	13	90018
215212373	13	90018
215214649	13	90018
228864345	13	91926
229658929	13	91866
262828665	13	90174
215206817	13	91926
259753253	13	91866
215207158	13	90174
222271110	13	91926
215210459	13	90018
215214359	13	90174
215203712	13	90018
227677415	13	91926
215210651	13	92202
215214209	13	92202
215204632	13	92784
228865611	13	92202
215203340	13	90018
215214595	13	90018
215212817	13	93222
215205197	13	91866
259753235	13	93222
215213370	13	91866
215208057	13	92202
215202846	13	92784
215209131	13	92202
215214682	13	90018
215215563	13	91926
215212572	13	92202
215206144	13	91926
215210777	13	91926
215205002	13	91866
215208893	13	91866
238428160	13	90018
262888531	13	91866
215204323	13	92784
262843230	13	92784
215214094	13	90018
215206533	13	92202
256921484	13	91926
261236471	13	92202
215212470	13	93222
215210828	13	92202
215204197	13	90174
215206581	13	90018
215214912	13	90018
215215040	13	92202
228861306	13	90018
215214342	13	90174
215209846	13	92784
250163704	13	92784
215205176	13	91926
215213912	13	90174
228862101	13	90018
215205793	13	91140
215208673	13	91866
215213363	13	92784
229657640	13	93222
228865431	13	92202
215210146	13	92418
215213014	13	91926
215211481	13	93222
215213529	13	91926
261241293	13	91926
215210856	13	91866
215214712	13	90018
215204770	13	92202
215210726	13	92784
215207597	13	92202
215210344	13	92784
262927679	13	92784
228865094	13	92202
261237140	13	93222
262919385	13	92784
215215359	13	91926
215211028	13	93222
227594904	13	90018
230220658	13	92418
262896898	13	92202
215206990	13	92202
228866031	13	92784
215208200	13	91866
215214326	13	90174
215209784	13	91926
215205625	13	90018
255941571	13	93222
222412996	13	91926
260188403	13	91926
215210852	13	92784
215209716	13	91926
261243883	13	93222
229659342	13	91926
262898061	13	92202
215208756	13	90018
215204833	13	92784
215206414	13	92202
215209857	13	92784
215211920	13	92202
215211740	13	92202
261579672	13	91140
215207998	13	92784
215211007	13	93222
215212003	13	92784
215206784	13	91926
215212305	13	93222
259752444	13	91866
263079644	13	91926
258298111	13	91926
215213360	13	92784
215213258	13	90018
260111713	13	91926
215206572	13	90018
261511882	13	90018
215209655	13	92202
215203967	13	92784
215211777	13	92202
228862820	13	90018
215210547	13	91926
215207264	13	91926
222326473	13	91926
215203593	13	90018
215204934	13	92418
215210086	13	90018
215207061	13	90018
215213537	13	91926
215214098	13	90018
215211646	13	91926
263010493	13	90018
215212061	13	93222
262860834	13	92784
222421018	13	91926
228866188	13	93222
215204558	13	91926
260116366	13	92418
215208909	13	91866
215206082	13	90018
215207636	13	91926
262920989	13	90018
215202887	13	92784
215206970	13	92202
259749826	13	90018
215203756	13	90018
255941257	13	92784
262816554	13	92202
215214825	13	93222
263399490	13	93222
227673397	13	90018
262902704	13	90018
215210530	13	91926
263473091	13	92202
215203943	13	92784
228861841	13	90018
263010437	13	91926
215214808	13	91866
260116941	13	91866
215213237	13	91926
262784043	13	90018
215214962	13	91926
228864192	13	91926
257296506	13	90018
215203336	13	91926
262827102	13	90018
215213030	13	91926
215215396	13	91926
262871630	13	91926
258661336	13	91926
222420820	13	91926
263079636	13	91926
262920294	13	90018
215213604	13	91926
215204303	13	92784
215212110	13	92202
261243284	13	92202
215210023	13	92202
215204127	13	93222
215202599	13	90018
247749977	13	90174
215213290	13	90018
259753394	13	91926
227678740	13	90018
228865235	13	92202
215206591	13	90018
215213077	13	90018
262846454	13	90018
215214136	13	90018
262799259	13	90018
215208296	13	91140
215212921	13	90174
250044087	13	90018
262891305	13	91926
215209305	13	91926
258382157	13	91140
215204059	13	92784
258659294	13	91866
215215484	13	91140
215207178	13	90174
215206406	13	91926
228350057	13	90018
215211647	13	91926
215205349	13	91926
258658510	13	93222
215212308	13	93222
215205360	13	91866
215206737	13	90174
228864438	13	91926
259795983	13	91926
215211743	13	92202
215208483	13	92418
262782410	13	90018
215215217	13	93222
228861303	13	90018
215205796	13	91140
215213278	13	90018
215209128	13	92202
215204423	13	90018
260112924	13	90018
215208691	13	91866
262788682	13	91926
228864227	13	91926
215212504	13	93222
215206733	13	90174
215209499	13	92784
262819270	13	92418
215213241	13	92202
215209139	13	92202
260607940	13	90018
215212509	13	93222
215207615	13	92202
215205418	13	90018
215205695	13	90018
258661299	13	91926
263350990	13	91140
215204893	13	92202
215210282	13	91926
215213544	13	91926
215206276	13	92784
222408427	13	90018
215204548	13	90018
215204044	13	92784
215211718	13	91926
215207113	13	90018
215208790	13	91926
215212507	13	93222
215203438	13	90018
261231725	13	92202
257296434	13	90018
215208024	13	91866
260606872	13	90018
262787445	13	91926
262833204	13	91926
215207023	13	90018
215214691	13	90018
228865424	13	92202
215208490	13	90174
230228962	13	91866
215207153	13	90174
215212128	13	92202
227593991	13	90018
215213183	13	90018
215203210	13	91926
215204620	13	91866
250246537	13	90174
215210318	13	90018
248001825	13	91866
224941597	13	91926
258298183	13	92202
262923503	13	91866
248033947	13	90174
257578622	13	92418
247994917	13	92784
215202933	13	92202
262789933	13	91926
230179871	13	90018
215214652	13	90018
262865560	13	90018
229658474	13	93222
215211204	13	90018
262905046	13	90018
215203905	13	92202
259836049	13	92418
215204590	13	91926
215212406	13	90018
215214229	13	90018
258298056	13	91866
215206458	13	92202
215214388	13	91866
215213473	13	91140
215203265	13	91926
260765433	13	91926
222252628	13	91926
215212268	13	90018
215206383	13	92202
215210255	13	91926
239543221	13	90174
262864924	13	90018
260613527	13	90018
215205811	13	91140
215211509	13	92202
215214501	13	92202
215209998	13	91926
228848047	13	91926
215206351	13	91926
215214960	13	91926
228860927	13	90018
215213992	13	92202
228865915	13	92418
222231780	13	91926
215207778	13	91926
227594873	13	90018
262924664	13	91926
262875935	13	92202
222232242	13	91926
215205920	13	93222
262909027	13	90174
215204494	13	90018
257294828	13	92418
215205029	13	90018
247847067	13	92418
215211315	13	92784
222232184	13	91926
215211226	13	92418
228864631	13	91926
215207421	13	90018
215203320	13	92418
215207639	13	91926
257296513	13	90018
215211334	13	91926
258660189	13	92202
215203614	13	92418
259750189	13	92202
215210698	13	90174
259751685	13	90018
215209243	13	91926
247749840	13	90018
262790177	13	91926
215214819	13	93222
257300602	13	92418
215215238	13	93222
215214253	13	92202
215210969	13	92784
215213599	13	91926
215202589	13	92418
215204135	13	90018
228864672	13	91926
230178819	13	90018
260112223	13	91866
215213906	13	90018
262885665	13	90018
260113233	13	90018
215203821	13	91926
215209123	13	92202
215204088	13	93222
261231187	13	91140
215208632	13	92202
215207429	13	90174
215210237	13	91926
230186437	13	90018
215211693	13	91926
215211176	13	92202
263398966	13	92202
215205415	13	90018
215214666	13	90018
230292837	13	91926
215203870	13	92784
262779923	13	90018
215207644	13	91926
215211141	13	91926
228861719	13	90018
215210430	13	93222
215205490	13	90018
215213721	13	90018
215211591	13	90018
262890975	13	91926
260580245	13	92418
215207918	13	91866
260360499	13	92784
262865374	13	90018
250159451	13	91926
228865625	13	92202
262870953	13	91926
215207830	13	92418
215210989	13	92784
262827547	13	90018
215211289	13	93222
215203773	13	90174
215211709	13	91926
215215312	13	92418
215206253	13	91140
262887654	13	91140
215210473	13	90018
262917808	13	92418
215211282	13	92784
248035307	13	90018
215215270	13	93222
215209270	13	92418
215204617	13	93222
215205554	13	90018
262850687	13	91866
260609185	13	90018
228865844	13	92202
215214737	13	90018
215209541	13	91926
262928098	13	93222
215203884	13	90174
229657451	13	90018
262867431	13	90018
215207664	13	92784
262845575	13	90018
215210443	13	93222
215210599	13	92202
262922187	13	90174
215209171	13	92202
262839181	13	92202
228862058	13	90018
262874952	13	91926
215208377	13	92784
262904548	13	90018
261240984	13	90018
230186481	13	90018
215205649	13	92418
258100830	13	90018
215205207	13	92202
215209855	13	92784
215207330	13	90018
230201124	13	91866
215212618	13	91926
228862352	13	90018
215209322	13	91866
215202684	13	91926
261237865	13	91140
215215527	13	90018
215214011	13	92202
215204692	13	91866
215211008	13	92784
215202598	13	92418
215203023	13	92784
215213272	13	92202
227822321	13	90018
227678744	13	90018
260765436	13	91926
215207640	13	91926
215206283	13	92784
261511954	13	90018
215214016	13	92202
260677503	13	90174
228862589	13	90018
259752663	13	91140
262785209	13	91140
215202745	13	91140
215214327	13	90174
215214492	13	92202
215214978	13	91926
215214263	13	92202
215205032	13	90174
215204537	13	90018
222323472	13	91926
262860732	13	92418
228861728	13	90018
260113234	13	90018
215214941	13	91926
262862425	13	93222
261237112	13	93222
215211213	13	90018
215208982	13	92202
261235909	13	90018
260619675	13	90018
215203457	13	91926
215213975	13	92784
257299985	13	92418
260360490	13	92784
257296464	13	92202
215204829	13	92784
260609181	13	90018
261236930	13	92418
215212296	13	90018
261243051	13	91926
215213125	13	92202
247319053	13	91926
262908148	13	90018
228863778	13	91926
263473098	13	92202
228866089	13	93222
215208550	13	92202
238428172	13	92202
215211741	13	92202
262915595	13	92202
215214353	13	90174
227678757	13	91926
215205822	13	91140
262925993	13	92202
222419764	13	91140
247720703	13	90018
215210388	13	93222
215215326	13	92784
259754481	13	92418
257296366	13	92784
227514384	13	90018
239038849	13	91926
262925041	13	91926
215214357	13	91866
222234655	13	91926
228862229	13	90018
247943854	13	90018
215209312	13	91866
262832252	13	91926
215211918	13	92202
215214113	13	90018
215203786	13	90018
215206684	13	90174
228864987	13	92202
215205710	13	91926
215215149	13	90018
215203522	13	90018
215210338	13	92784
262881576	13	93222
215203101	13	91926
257293480	13	92418
228864318	13	91926
227815466	13	90018
257296364	13	92784
215203800	13	92418
230172335	13	90018
215214180	13	92202
215204320	13	92784
228329209	13	90018
215206969	13	92202
215205836	13	91140
215202998	13	92784
262901459	13	92784
215209775	13	91926
215213463	13	91926
215207073	13	90018
261511728	13	90018
230198695	13	92784
215211168	13	92202
222325033	13	91926
215214236	13	90018
227678548	13	90174
222234811	13	91926
215212977	13	92202
215207060	13	90018
215210613	13	90018
262978923	13	92202
215203946	13	91866
228862946	13	90018
215206290	13	91926
262872297	13	91926
215202942	13	92202
259748677	13	92418
229657644	13	90018
228865853	13	92202
222243615	13	92202
215209799	13	91926
262901858	13	93222
215205891	13	93222
215211899	13	90018
215206345	13	91926
215209124	13	92202
215205681	13	90018
215203238	13	90018
215211992	13	92784
215213470	13	91926
215209526	13	91926
228863106	13	90174
215204254	13	92418
215203734	13	92418
227674212	13	93222
215208860	13	92784
215213733	13	90018
261239825	13	91926
250044937	13	91926
215206692	13	90174
215210489	13	91926
215215419	13	92202
228860898	13	90018
215204226	13	92784
262915680	13	92202
215212464	13	93222
215212310	13	92202
215207531	13	92202
215209122	13	92202
215209920	13	92784
215210647	13	92202
262875470	13	92202
215204710	13	91926
215214187	13	92202
215205544	13	90018
215215075	13	91140
215215309	13	92418
215203354	13	91926
228864143	13	91926
262804097	13	90174
215204870	13	90018
215203512	13	91866
228865664	13	92202
261241560	13	92202
215213247	13	90018
259747608	13	93222
215205501	13	90018
215213540	13	91926
215203690	13	90018
262837276	13	92202
262830790	13	91866
215205293	13	92202
215204285	13	90018
230198590	13	92784
263398978	13	92202
215208116	13	92202
258658201	13	91926
228862595	13	90018
215206293	13	91926
215212848	13	90018
215210959	13	90018
215967146	13	91866
262861642	13	92784
215214230	13	90018
228860897	13	90018
215212656	13	91926
228847944	13	93222
215203867	13	90018
228864212	13	91926
215214409	13	91140
215212740	13	92202
215209157	13	92202
215208235	13	91866
215202666	13	90018
262881481	13	92784
215209543	13	91926
258109751	13	90018
228862102	13	90018
261511892	13	90018
215206595	13	90018
215207662	13	92784
238428166	13	90018
215207478	13	93222
262881401	13	92784
262857502	13	92202
261237782	13	90018
215211776	13	92202
215209051	13	91926
228863250	13	91140
215206625	13	91926
215209384	13	91866
263010274	13	90018
215206199	13	92418
261235880	13	90018
215211823	13	91926
215210624	13	90018
228350428	13	90018
215212252	13	90018
215207448	13	93222
215209803	13	91926
215204478	13	91926
215213297	13	90018
247742536	13	92418
215212065	13	93222
215205129	13	90018
263398980	13	92202
215207320	13	91926
215213342	13	91926
259748914	13	92202
215212251	13	90018
228162780	13	91926
215204657	13	92418
215207472	13	92202
262811519	13	91926
261239307	13	90018
257308373	13	92418
215215200	13	90018
215209940	13	92784
215205434	13	92202
215212114	13	91926
234834070	13	90018
215212069	13	93222
228864476	13	91926
215210885	13	91926
215206460	13	92202
215214521	13	92202
229657923	13	92202
215213455	13	91926
215213120	13	92202
215214504	13	91926
228863943	13	91926
215203875	13	90174
215205994	13	90018
215204329	13	92784
222292192	13	91926
215209652	13	92202
228162850	13	91926
261241945	13	92202
215209310	13	91866
215207800	13	91926
222232595	13	91926
215214068	13	90018
215207446	13	93222
262783531	13	90018
228865401	13	92202
215211688	13	90018
260111523	13	92418
262843258	13	93222
215207328	13	91866
258915666	13	92784
259749044	13	90018
215213719	13	90018
228861940	13	90018
215204016	13	91866
215214910	13	90018
262832921	13	91926
215208573	13	91926
247720701	13	90018
227674806	13	92418
222236095	13	91926
215211756	13	90018
259754472	13	92418
215207861	13	91926
215213970	13	91140
215207972	13	91926
237778909	13	91926
262923701	13	91926
215211051	13	93222
250201055	13	91866
262780338	13	90018
215215470	13	91926
257291615	13	92418
215213524	13	91926
222252513	13	91926
215214153	13	92202
215212712	13	90018
257294884	13	92418
215204233	13	92784
261232103	13	92784
230031240	13	91926
215207374	13	92784
227678532	13	90174
250157306	13	92784
215208532	13	91926
260817282	13	90018
215212219	13	91926
215212231	13	92202
215211575	13	91140
215207354	13	92784
255941261	13	92784
215207949	13	91866
215212318	13	91926
215211239	13	92202
215212038	13	91866
215204850	13	91926
215213144	13	90018
228861993	13	90018
215211896	13	93222
215210026	13	92202
258107769	13	93222
227594942	13	90018
239170406	13	92418
215214896	13	92202
215206432	13	91926
261243408	13	92202
215205283	13	90018
215212183	13	90018
215207376	13	92784
228863449	13	91866
250421124	13	90018
258382191	13	91140
215210498	13	91926
258298416	13	92784
215205450	13	93222
215213107	13	92202
222266364	13	91926
215203572	13	90018
258660791	13	92784
215213919	13	91866
259836094	13	92418
262917228	13	92202
228330331	13	90018
215207102	13	92202
215209239	13	91926
215213588	13	90018
215210816	13	92202
228865919	13	92418
215205621	13	90018
215211106	13	91926
215204715	13	92202
215207284	13	91926
215207891	13	92784
215208847	13	92784
261512015	13	90018
